13,VEDL,EQ,2016-03-28,96.85,97.35,97.35,87.35,87.75,87.95,90.64,32066089,2906399575,106950,9298002,29
13,VEDL,EQ,2016-03-29,87.95,87,89.2,86.05,87.45,87.7,87.9,19503476,1714436489,67228,1754174,8.99
13,VEDL,EQ,2016-03-30,87.7,89.2,92.9,88.65,91.3,91.65,91.26,20691583,1888305211,73420,5151366,24.9
13,VEDL,EQ,2016-03-31,91.65,94,96.5,89.2,90.4,89.85,91.65,42058103,3854522371,114507,17087024,40.63
13,VEDL,EQ,2016-04-01,89.85,89.75,91.6,87.55,89.95,90.05,89.91,16729805,1504193558,74110,2678729,16.01
13,VEDL,EQ,2016-04-04,90.05,90.65,91.9,89.95,90.6,90.65,90.91,14099243,1281799963,44889,2837852,20.13
13,VEDL,EQ,2016-04-05,90.65,89.65,89.85,85.2,85.95,85.85,87.18,17524070,1527779937,61370,4190655,23.91
13,VEDL,EQ,2016-04-06,85.85,86.4,88.75,86.25,87.5,87.55,87.68,15523544,1361035239,61446,2901607,18.69
13,VEDL,EQ,2016-04-07,87.55,87.65,88.35,85.25,85.8,85.8,86.82,11434950,992783715.1,39205,2131786,18.64
13,VEDL,EQ,2016-04-08,85.8,85,88.15,84.8,87.3,87.45,87.11,13625220,1186897421,48325,1670418,12.26
13,VEDL,EQ,2016-04-11,87.45,88.5,90.7,88.5,90,90.3,89.61,17129985,1535073121,70439,3942472,23.02
13,VEDL,EQ,2016-04-12,90.3,90.3,91.35,89,90.85,90.6,90.63,13494705,1223010753,60003,2968521,22
13,VEDL,EQ,2016-04-13,90.6,92.55,95.25,92.3,93.75,94,94.29,23361327,2202727064,89348,7263824,31.09
13,VEDL,EQ,2016-04-18,94,94.5,97.8,92.3,97.35,97.5,95.87,21003314,2013538263,77565,7122114,33.91
13,VEDL,EQ,2016-04-20,97.5,98.6,107.15,98.6,106.8,106.35,104.64,45063756,4715394377,147158,10019231,22.23
13,VEDL,EQ,2016-04-21,106.35,107.65,108.9,104.3,105.1,105.05,106.21,17949408,1906373535,69412,2814436,15.68
13,VEDL,EQ,2016-04-22,105.05,104.3,106.45,103.9,105.15,104.9,105.07,13016507,1367708964,51579,2343855,18.01
13,VEDL,EQ,2016-04-25,104.9,105,105,100.55,101.75,102,101.94,13065267,1331908837,52983,2238952,17.14
13,VEDL,EQ,2016-04-26,102,101.1,107,101.1,106.2,106.45,104.87,17799333,1866614385,71495,4413003,24.79
13,VEDL,EQ,2016-04-27,106.45,106.9,107.7,104.05,104.95,104.85,105.66,11531847,1218474266,47015,2502700,21.7
13,VEDL,EQ,2016-04-28,104.85,104.35,105.3,99.15,100.75,99.8,101.83,20809274,2119006287,99386,7018190,33.73
13,VEDL,EQ,2016-04-29,99.8,100.75,104.9,100.75,103.75,103.8,103.02,28769523,2963910965,97746,6390799,22.21
13,VEDL,EQ,2016-05-02,103.8,102.5,111.6,102.25,110.55,110.7,108.73,30150741,3278292916,114816,4705592,15.61
13,VEDL,EQ,2016-05-03,110.7,112,113.95,109.3,109.5,110,111.96,32881351,3681358134,115638,9142240,27.8
13,VEDL,EQ,2016-05-04,110,108,109.4,103.55,104.05,104.65,106.91,29178562,3119343748,119594,10620162,36.4
13,VEDL,EQ,2016-05-05,104.65,104.1,105.8,101.5,105.3,104.7,103.99,20323809,2113398626,94359,3710683,18.26
13,VEDL,EQ,2016-05-06,104.7,103.5,104.6,102.5,103.75,103.55,103.53,16425238,1700454108,68654,4228518,25.74
13,VEDL,EQ,2016-05-09,103.55,104.7,107,103.1,104,103.7,104.63,12763968,1335469624,55716,2969618,23.27
13,VEDL,EQ,2016-05-10,103.7,101.7,102.7,99.85,100.6,100.6,101.45,16516871,1675615951,98633,4796814,29.04
13,VEDL,EQ,2016-05-11,100.6,98.75,101.95,97.5,99.8,99.65,100.08,18704050,1871822490,97647,3877720,20.73
