12,TATASTEEL,EQ,2016-03-28,317.2,318.4,318.4,297.4,299.95,299.15,305.59,9069782,2771603065,85276,3361991,37.07
12,TATASTEEL,EQ,2016-03-29,299.15,300,307.75,300,304.25,303.85,304.66,5937162,1808824238,58714,646408,10.89
12,TATASTEEL,EQ,2016-03-30,303.85,309.45,325.75,305.3,323.5,324.3,317.36,12438899,3947632767,111029,2340017,18.81
12,TATASTEEL,EQ,2016-03-31,324.3,324.9,324.9,314.4,319.05,319.7,319.99,13349925,4271891828,118752,3941343,29.52
12,TATASTEEL,EQ,2016-04-01,319.7,317.65,319.85,313.35,316.7,317.75,316.39,5570019,1762290019,66748,721891,12.96
12,TATASTEEL,EQ,2016-04-04,317.75,315.8,323.1,314.7,320.85,320.35,320.55,5167920,1656598714,50256,689189,13.34
12,TATASTEEL,EQ,2016-04-05,320.35,316.95,319.4,308.3,312.05,312.3,313.91,5723253,1796568295,56211,1091611,19.07
12,TATASTEEL,EQ,2016-04-06,312.3,315,332,313.55,328.35,328.55,325.4,14591057,4747928983,134999,2029167,13.91
12,TATASTEEL,EQ,2016-04-07,328.55,329.9,332.75,322.1,324.6,323.7,327.31,8609454,2817992491,90434,1067387,12.4
12,TATASTEEL,EQ,2016-04-08,323.7,323.05,324.8,319.05,322.7,322.1,322.15,6080953,1958986518,57247,650449,10.7
12,TATASTEEL,EQ,2016-04-11,322.1,322,333.3,320.05,330.2,331.15,327.35,9014830,2950962082,88016,1344008,14.91
12,TATASTEEL,EQ,2016-04-12,331.15,323.9,330.9,318,324.75,324.5,325.89,11110285,3620734111,98934,1467424,13.21
12,TATASTEEL,EQ,2016-04-13,324.5,327.5,336.2,326,332.55,332.85,331.69,10284415,3411250924,99995,2155265,20.96
12,TATASTEEL,EQ,2016-04-18,332.85,331.9,337.25,327.65,336.3,335.55,333.37,7192987,2397908189,76458,1494554,20.78
12,TATASTEEL,EQ,2016-04-20,335.55,337.95,359.3,337.7,358,357.45,352.3,18382196,6476136082,184468,5664886,30.82
12,TATASTEEL,EQ,2016-04-21,357.45,358.8,364.05,353.1,354,354.55,357.13,10350647,3696577072,114335,2864945,27.68
12,TATASTEEL,EQ,2016-04-22,354.55,358,363.75,352.3,353.8,353.65,358.14,12095871,4332015717,101778,3100348,25.63
12,TATASTEEL,EQ,2016-04-25,353.65,352.5,353.7,344.55,349.05,347.45,347.37,6159623,2139686008,61706,1365589,22.17
12,TATASTEEL,EQ,2016-04-26,347.45,347.15,360.6,347.1,357.8,358.6,355.5,8345302,2966756647,97034,1362938,16.33
12,TATASTEEL,EQ,2016-04-27,358.6,358.9,362.4,354.15,356.6,356.75,357.46,6027540,2154575065,56291,1122131,18.62
12,TATASTEEL,EQ,2016-04-28,356.75,357,362,346.15,347.65,347.6,353.63,10079174,3564318696,98888,2714364,26.93
12,TATASTEEL,EQ,2016-04-29,347.6,347.7,353.9,342.7,352.45,351.1,349.15,7804551,2724997781,68160,1981902,25.39
12,TATASTEEL,EQ,2016-05-02,351.1,349,351,344.4,346.8,346.95,347.99,4181306,1455043273,39612,474339,11.34
12,TATASTEEL,EQ,2016-05-03,346.95,348.75,355.65,347,348.8,348.9,351.17,6374681,2238617348,63085,1100630,17.27
12,TATASTEEL,EQ,2016-05-04,348.9,346,347.25,327.4,329.5,328.75,334.67,7957557,2663171132,80316,1716702,21.57
12,TATASTEEL,EQ,2016-05-05,328.75,329,334.8,324.15,333,331.8,329.31,8335949,2745151869,78429,1667809,20.01
12,TATASTEEL,EQ,2016-05-06,331.8,330,331.5,325.1,329.6,329.3,328.62,5362816,1762350132,58992,658168,12.27
12,TATASTEEL,EQ,2016-05-09,329.3,330,334.95,327.2,329.1,328.7,330.52,4658395,1539692022,52388,559928,12.02
12,TATASTEEL,EQ,2016-05-10,328.7,330.9,337.25,325.15,328.1,328.05,330.56,10750089,3553592019,112474,2138822,19.9
12,TATASTEEL,EQ,2016-05-11,328.05,319.9,332,319.15,329.8,329.8,328.6,5687705,1868963483,61568,1112235,19.56
12,TATASTEEL,EQ,2016-05-12,329.8,331.25,332.2,326.6,331,330.6,329.52,4706634,1550914476,52217,1064022,22.61
12,TATASTEEL,EQ,2016-05-13,330.6,327,329.35,321.2,321.6,322.65,324.27,5602557,1816717242,62844,1351731,24.13
12,TATASTEEL,EQ,2016-05-16,322.65,323.05,327.25,319.4,326.5,326.4,323.8,3930807,1272810512,43813,483098,12.29
12,TATASTEEL,EQ,2016-05-17,326.4,328.8,331.15,324.4,326.2,327.15,327.61,4879761,1598659412,49394,807414,16.55
12,TATASTEEL,EQ,2016-05-18,327.15,325.7,330.2,323.15,330,329.05,326.89,3759529,1228957252,44575,528100,14.05
12,TATASTEEL,EQ,2016-05-19,329.05,326.5,337.4,325,325.4,326.25,332.03,6510727,2161732102,65843,836375,12.85
12,TATASTEEL,EQ,2016-05-20,326.25,326.2,327.1,321.1,323,322.65,323.74,4611092,1492788491,59092,1394951,30.25
12,TATASTEEL,EQ,2016-05-23,322.65,324.7,325.75,312.5,314.1,313.55,317.54,6397200,2031350076,77835,1530210,23.92
12,TATASTEEL,EQ,2016-05-24,313.55,313.45,318.45,311.25,318,317.7,315.05,5022884,1582440746,54848,836386,16.65
12,TATASTEEL,EQ,2016-05-25,317.7,320,326.5,318.15,324.35,324.6,322.38,5523886,1780800297,49955,966600,17.5
12,TATASTEEL,EQ,2016-05-26,324.6,320,329.35,320,327,325.2,324.28,12892426,4180699277,111266,4265410,33.08
12,TATASTEEL,EQ,2016-05-27,325.2,326,332,324.55,331.05,329.6,327.95,4404479,1444456592,45224,825407,18.74
12,TATASTEEL,EQ,2016-05-30,329.6,332.05,334.6,321.45,321.9,322.35,326.13,6618099,2158334761,65867,2030798,30.69
12,TATASTEEL,EQ,2016-05-31,322.35,324.5,337.5,320.25,334.05,334.35,330.79,10042011,3321824551,97358,2253179,22.44
12,TATASTEEL,EQ,2016-06-01,334.35,335.9,339.6,329.4,332.3,332.15,335.2,6483031,2173119501,61786,1186227,18.3
12,TATASTEEL,EQ,2016-06-02,332.15,332,341.9,330.35,341.9,340.65,337.01,5572983,1878174021,61615,1250009,22.43
12,TATASTEEL,EQ,2016-06-03,340.65,344,348.3,336.4,337.85,338.55,342.08,8832388,3021418728,81915,3590685,40.65
12,TATASTEEL,EQ,2016-06-06,338.55,335,340.7,332.15,338.6,337.85,336.99,4969784,1674766167,59409,1114540,22.43
12,TATASTEEL,EQ,2016-06-07,337.85,339.55,343.85,337.05,343.55,342.6,341.09,3898620,1329786432,42571,608785,15.62
12,TATASTEEL,EQ,2016-06-08,342.6,343.25,346.45,338.5,341.5,341.5,342.17,4466650,1528362013,43354,769901,17.24
12,TATASTEEL,EQ,2016-06-09,341.5,340,346.7,340,344,342.05,343.59,5935910,2039511410,60789,1950837,32.87
12,TATASTEEL,EQ,2016-06-10,342.05,342,344.5,333.5,333.7,334.4,338.99,5506426,1866616791,48464,1461802,26.55
12,TATASTEEL,EQ,2016-06-13,334.4,328.3,329.95,321,322.65,323.1,323.93,6576686,2130416768,83347,2313018,35.17
12,TATASTEEL,EQ,2016-06-14,323.1,325,327.45,321.3,325.2,324.95,324.51,4008566,1300800414,55258,681783,17.01
12,TATASTEEL,EQ,2016-06-15,324.95,326.1,331.5,323.8,331.05,330.25,327.62,4134184,1354431084,40374,990945,23.97
12,TATASTEEL,EQ,2016-06-16,330.25,329.5,333.5,324.1,329.5,330.5,329.18,6490905,2136670703,66010,1614672,24.88
12,TATASTEEL,EQ,2016-06-17,330.5,333,333.5,323.8,325.2,325.45,326.56,5702881,1862360906,85598,1946553,34.13
12,TATASTEEL,EQ,2016-06-20,325.45,324.4,336.95,322.8,336.75,336.25,331.74,6200742,2057022734,86925,1720396,27.75
12,TATASTEEL,EQ,2016-06-21,336.25,336,337.7,332.75,333.1,334.05,334.82,3490952,1168852335,33537,967012,27.7
12,TATASTEEL,EQ,2016-06-22,334.05,334,334,327.05,331.3,332.45,330.82,4627091,1530753965,74903,1281161,27.69
12,TATASTEEL,EQ,2016-06-23,332.45,331.5,335.95,327.6,333,333.95,331.39,4684494,1552374209,51460,1062651,22.68
12,TATASTEEL,EQ,2016-06-24,333.95,307.1,316.4,296.3,311.95,312.65,308.04,14410710,4439066875,129203,2326162,16.14
12,TATASTEEL,EQ,2016-06-27,312.65,309.75,312.55,307.5,309.9,310.5,310.35,6579079,2041837688,70794,1137354,17.29
12,TATASTEEL,EQ,2016-06-28,310.5,311.45,314.4,307,311.15,311.5,311.14,7926086,2466122632,64834,2924277,36.89
12,TATASTEEL,EQ,2016-06-29,311.5,314,317,312.6,312.9,313.6,314.94,5616012,1768703772,54117,1977510,35.21
12,TATASTEEL,EQ,2016-06-30,313.6,315.7,324.25,315.2,323,321.95,319.39,6392234,2041590187,69968,2212412,34.61
12,TATASTEEL,EQ,2016-07-01,321.95,326.5,330.9,326.4,327.4,328.1,328.91,4994251,1642636605,50572,1387050,27.77
12,TATASTEEL,EQ,2016-07-04,328.1,328.7,333.9,327.95,330.6,331.25,331.49,3232796,1071644833,33621,625750,19.36
12,TATASTEEL,EQ,2016-07-05,331.25,332.5,337.4,330.25,332.6,333.65,333.94,3943390,1316836155,37295,473769,12.01
12,TATASTEEL,EQ,2016-07-07,333.65,334.2,337.25,316.3,316.9,317.7,323.09,10126780,3271858225,99563,2102213,20.76
12,TATASTEEL,EQ,2016-07-08,317.7,314.95,319.4,312.1,317.7,318.35,316.68,7764479,2458850148,76133,1276471,16.44
12,TATASTEEL,EQ,2016-07-11,318.35,325,329.7,319.65,326.7,327,325.29,7692459,2502255582,83723,1446392,18.8
