4,HINDUNILVR,EQ,2016-03-28,873.6,876,876.1,860.2,861.9,863.65,866.26,2033190,1761271326,49297,1513756,74.45
4,HINDUNILVR,EQ,2016-03-29,863.65,860.3,871.35,858.6,859.15,861.15,863.07,1389839,1199533182,32987,913726,65.74
4,HINDUNILVR,EQ,2016-03-30,861.15,862,878.95,858.9,860.3,861.65,869.39,1453623,1263761786,49136,984120,67.7
4,HINDUNILVR,EQ,2016-03-31,861.65,855.5,875.7,855.5,872.7,869.5,867.86,2635929,2287604878,60551,1853326,70.31
4,HINDUNILVR,EQ,2016-04-01,869.5,867.1,874.9,856,866.9,867.8,864.45,1096484,947851148.4,37265,555982,50.71
4,HINDUNILVR,EQ,2016-04-04,867.8,863.1,874.95,861.3,870.1,872.2,867.23,960124,832644088,41454,644617,67.14
4,HINDUNILVR,EQ,2016-04-05,872.2,870.2,882.85,862.3,864.9,868.5,873.79,1096886,958444988.6,38504,506942,46.22
4,HINDUNILVR,EQ,2016-04-06,868.5,869,872.9,863,870,871.7,870.07,1041648,906304031.1,39878,665673,63.91
4,HINDUNILVR,EQ,2016-04-07,871.7,870,874.85,855.05,857.6,860,865.08,848064,733644630.3,28234,461105,54.37
4,HINDUNILVR,EQ,2016-04-08,860,861,863,845.8,850.9,850.4,851.05,712487,606361877.4,25513,361303,50.71
4,HINDUNILVR,EQ,2016-04-11,850.4,853,867.85,845.1,865.35,864.3,854.06,943737,806012323.6,25458,559894,59.33
4,HINDUNILVR,EQ,2016-04-12,864.3,866.9,874.4,860.2,871.5,872.5,869.41,867406,754130655.9,26154,530152,61.12
4,HINDUNILVR,EQ,2016-04-13,872.5,875,899.6,873.5,896,897.7,889.96,1897529,1688724276,57687,1117144,58.87
4,HINDUNILVR,EQ,2016-04-18,897.7,900.2,904.95,886.5,899.75,899.15,896.91,1091523,978997749.2,48405,699397,64.08
4,HINDUNILVR,EQ,2016-04-20,899.15,899.1,906,893.15,906,904.1,898,1424850,1279517013,64549,990119,69.49
4,HINDUNILVR,EQ,2016-04-21,904.1,905,906.9,896,902.1,904.05,902.58,1162870,1049579850,51190,793342,68.22
4,HINDUNILVR,EQ,2016-04-22,904.05,897.8,904.3,883,883.5,884.2,894.22,1078366,964293316.9,29547,723552,67.1
4,HINDUNILVR,EQ,2016-04-25,884.2,880.5,889,875.5,886,884.15,879.89,828061,728606096.9,28605,558208,67.41
4,HINDUNILVR,EQ,2016-04-26,884.15,881.6,896,880.7,883.2,885.75,888.04,1214609,1078625309,31804,836533,68.87
4,HINDUNILVR,EQ,2016-04-27,885.75,884.4,894,880.9,893.25,892.2,887.52,778693,691108481.1,22000,536344,68.88
4,HINDUNILVR,EQ,2016-04-28,892.2,893.2,896.8,871,875.3,876.25,879.06,2715410,2387004047,56387,1952173,71.89
4,HINDUNILVR,EQ,2016-04-29,876.25,876,879.35,859.2,869,867.9,866.5,1581281,1370180100,39081,1182041,74.75
4,HINDUNILVR,EQ,2016-05-02,867.9,867,867,855,863.6,863.95,859.45,787156,676518200.7,15227,543703,69.07
4,HINDUNILVR,EQ,2016-05-03,863.95,863.95,869,848,848.6,851,855.78,1305303,1117056114,47200,950244,72.8
4,HINDUNILVR,EQ,2016-05-04,851,850,855.9,844,855,853.4,851.51,568460,484047429.2,23260,291179,51.22
4,HINDUNILVR,EQ,2016-05-05,853.4,859,861.9,846.8,851,850.15,853.22,760873,649195203.7,28850,383098,50.35
